"Data Source","World Development Indicators",

"Last Updated Date","2023-06-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Macao SAR, China","MAC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36790.4989","38116.57738","39209.40216","38902.55454","42018.72862","42717.42324","43381.71258","45290.61692","46196.90426","48366.9376","49443.00674","52990.67898","54512.98702","54492.91196","59117.71341","62104.13385","64055.46817","64801.20789","67297.48021","67336.95663","70743.44395","75694.68352","77498.95589","77993.70826","79184.64053","81360.9103","80137.99096","84413.58902","85788.26699","92532.30265","88027.79761","","",
"Monaco","MCO","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38140.30415","32095.01117","27118.49474","23689.6393","20595.57557","18557.84994","16771.83028","15097.00711","13633.69305","12273.69759","11426.03223","11652.11233","11788.25924","12391.73665","12382.32526","12689.58047","12348.99059","12573.42042","12441.25464","11760.42556","12677.23059","12828.1974","12577.21672","11703.89774","12325.28536","12561.44277","12777.28434","12762.92852","13307.76689","13451.76146","12985.65753","","",
"Madagascar","MDG","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25036.83837","25063.76469","25325.1282","25708.34762","25468.98364","25919.51076","25981.92825","25867.26894","26809.42363","26449.44391","25877.2261","24733.22046","22467.66973","24919.10789","23702.19075","27368.04191","26257.00048","27838.46475","26781.68571","27474.27648","27667.71075","27517.39399","28804.75503","27451.09288","27686.75302","27759.67667","29175.3846","28081.75803","29200.57375","30834.39778","30566.42841","","",
"Maldives","MDV","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202.690508","208.504942","276.919377","257.333811","262.248246","321.96268","348.2497","411.039221","389.826241","514.813261","553.200282","576.132399","713.124117","631.086034","799.547952","737.269469","912.003961","943.566254","1012.972346","1070.047238","1126.955931","1201.190868","1359.213806","1367.638143","1618.802881","1627.844418","1805.517341","1936.164464","2216.909588","2490.697111","1994.511834","","",
"Middle East & North Africa","MEA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1395062.166367","1427679.306653","1521746.929808","1612264.044552","1707974.653437","1759962.784389","1819735.914033","1897229.329543","1923138.583628","1979772.138617","2074289.197559","2136454.973949","2185247.633842","2274394.154731","2382348.006145","2514070.825844","2637373.380725","2729473.571671","2858402.013108","2916629.241901","3030954.985027","3066693.326901","3234713.223237","3272637.562065","3354346.277994","3410646.631871","3496062.048464","3571072.598239","3588629.574324","3594493.4999","3464688.944555","","",
"Mexico","MEX","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","409784.5411","429088.3373","432074.1844","449487.9691","476196.8778","455462.2674","475266.3112","498988.9503","523900.1069","512595.1563","539609.133","540750.6513","550227.3621","574856.9349","585563.9438","607693.6384","628006.0582","639933.8222","643156.3892","632549.2187","650218.3115","671736.1767","678448.8568","663759.5724","659021.4495","674268.1244","682791.4067","679728.327","651037.0505","659740.4104","592321.1717","","",
"Marshall Islands","MHL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.086394","25.86347","106.840546","112.417622","116.794698","121.671774","123.068907","123.466039","126.263172","126.860304","134.757437","138.593052","148.528668","146.664284","152.1999","152.035515","158.576759","166.218003","167.759247","172.200491","176.141735","177.68875","176.835765","181.38278","184.429795","187.87681","190.746081","196.215351","200.684622","204.553892","164.923162","","",
"Middle income","MIC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14381351.568498","14550624.717509","14498214.063239","14570438.454146","14585925.054228","15115725.96382","15255318.16475","15340217.288643","15533073.045371","15641476.278792","16131544.086794","16499292.268371","16980659.680298","18075239.767109","19233167.251434","20317533.949551","21378719.058641","22443146.715203","23020141.334215","23461699.890534","24926545.140517","26280646.313302","26940823.768252","27601866.690263","27995505.35714","27903298.991196","28129343.277099","28821580.303049","29780890.652723","30187004.739031","29750102.440821","","",
"North Macedonia","MKD","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13899.89975","13229.01642","12436.78429","12450.53574","11986.59709","11597.40307","13162.02023","12007.04958","12754.54794","11823.1016","11473.43576","11509.37056","10910.36416","11678.22249","11476.51493","11773.93046","11771.17389","12260.08482","12057.00874","11367.94207","11251.16748","12133.21352","11706.26546","10792.046","10416.16744","10151.01668","10028.79318","10526.33717","10011.07466","10891.85905","9768.859944","","",
"Mali","MLI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15402.27391","15347.65743","15418.25246","15659.16918","15947.29981","16325.24063","17344.32885","17682.56108","18896.9925","20282.78952","20910.12504","20458.33824","20940.92774","21716.55484","24068.53284","24850.14334","25013.37313","26028.99542","27635.77461","27376.9364","29096.26959","29835.46584","30826.0532","32019.92826","33161.45031","34417.05827","37815.98223","38485.66359","39735.21105","41162.2077","43491.51296","","",
"Malta","MLT","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2527.656934","2431.845472","2407.181518","3054.890858","2760.399737","2633.124374","2572.768472","2732.200286","2639.534815","2681.019697","2413.159153","2786.89076","2620.46509","2922.187435","2927.819696","2984.627492","3057.62581","3147.405984","3093.518509","2899.37186","3005.876934","2991.674811","3163.79579","2826.247911","2837.453533","2158.905823","1874.91518","2027.25402","2047.36036","2141.341401","2082.169141","","",
"Myanmar","MMR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54226.40894","53635.15832","56372.72939","59045.65046","61686.18854","64814.17701","64875.15235","63701.94299","65351.93383","70070.61477","72065.1732","71630.53557","72160.75033","76267.04089","78883.67585","82116.79922","85213.25854","87772.44097","86051.6479","86927.84542","89150.32555","88427.88981","92134.79037","95306.01103","100795.3804","104222.8504","108641.1932","124412.8191","126490.1209","129006.2203","128949.3985","","",
"Middle East & North Africa (excluding high income)","MNA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938415.493253","950688.692171","1002718.30636","1067137.991844","1138945.36362","1178739.566185","1210796.002071","1263691.640367","1262793.138333","1302197.34806","1363015.216546","1399884.291339","1418550.882402","1465265.126536","1537990.864569","1627239.830752","1695222.761585","1743218.007697","1791310.276029","1831975.988231","1866973.053553","1839163.11999","1929345.175247","1934965.223214","1962647.394191","1959183.239838","2017685.914814","2106671.790389","2146843.436674","2122658.833449","2011693.582104","","",
"Montenegro","MNE","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4487.55672","3910.260285","3918.137068","3742.935949","3710.294414","3850.470635","4100.603408","4243.611192","4334.790983","3764.3227","4015.137159","4173.993167","4278.851714","4405.198187","4414.238838","4217.36062","4268.963553","4050.223541","4497.111529","3411.688516","4138.037945","3993.112172","3752.9289","3615.660027","3516.706455","3617.484583","3404.286871","3525.503759","3740.763147","3832.010535","3764.437423","","",
"Mongolia","MNG","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30683.80087","32925.6752","30694.57084","29492.91207","27683.90481","28608.60594","27874.01297","28689.82039","29083.99071","29765.94258","30534.77515","28014.25199","26171.49473","25981.27137","25772.77501","28532.65595","31434.71377","34163.55242","34394.98887","35418.92221","32729.92206","36384.07279","39773.83702","42281.39185","44820.09828","46229.34141","48596.96653","51464.86134","53370.23536","56965.22748","53921.45499","","",
"Northern Mariana Islands","MNP","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18384.20243","18659.92804","19310.92736","20032.87047","20322.51059","20567.80019","20428.04431","19160.23924","21573.51086","20815.19839","20048.66142","21861.80416","23812.0766","24563.61794","24375.01037","26243.52771","25227.82666","25817.53041","27204.40535","25017.3419","27103.67554","27096.05227","28780.11589","30220.90592","31336.78684","30962.91206","31812.58521","32115.43737","34533.02892","34717.30227","33749.36732","","",
"Mauritania","MRT","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6580.528913","6796.027182","6637.469051","6832.247819","6737.735988","6813.437256","7354.571366","7651.188276","7944.731387","8522.300297","8953.202407","9063.485866","9147.365624","9320.455383","9347.304042","9496.146201","9869.667769","10130.17304","9536.004904","10323.25127","10904.27984","11005.93299","11418.07285","11351.8425","11945.84326","12623.02171","12257.44049","13221.27666","13589.51153","13997.3509","14056.36818","","",
"Mauritius","MUS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2304.87263","2401.747474","2493.758519","2648.368964","2720.606508","2782.349553","2955.14509","3062.811627","3340.995564","3867.699701","4312.263738","4416.707153","4434.320269","4623.160085","4651.358901","4838.941597","5269.332648","5410.284703","5517.224058","5510.831312","5786.682867","5835.308465","5994.153164","6123.672062","6329.03096","6375.657959","6526.771728","6725.636996","6740.285765","6846.455334","6435.739403","","",
"Malawi","MWI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3264.095627","3442.216377","3447.243628","3588.173878","3198.271429","3403.347332","3587.959269","3610.456706","3795.306542","3824.093079","3963.605916","3785.700157","4144.422299","4376.09724","4393.381882","4468.106724","4735.398802","5168.37098","5689.260358","5765.672836","6369.508614","6677.355617","6924.125421","7294.602924","7791.483427","8204.93103","8444.877316","9125.424201","10530.26139","11765.31867","11982.42756","","",
"Malaysia","MYS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79483.01156","90478.34535","93209.02974","99807.16574","107698.1924","115161.2754","128608.7857","138023.3289","138400.1903","147176.7506","158087.7799","163921.681","172668.6269","182491.1792","198774.0219","209389.8407","216878.9091","234709.0911","249865.2192","227748.7334","248443.0408","251672.3365","256173.5197","275412.5439","290459.5458","291460.2253","287585.9629","281063.6498","297793.9565","302134.912","302088.6631","","",
"North America","NAC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6398590.9219","6349357.6533","6448026.2367","6555393.2857","6667994.5261","6751328.1982","6939518.9976","7215762.2646","7270173.0256","7276205.9176","7458850.2141","7399682.1244","7267018.8785","7352827.7234","7432680.9685","7466600.4771","7366336.9855","7504190.7127","7292914.3799","6841003.2935","7127917.8102","6945286.845","6727031.1252","6880078.414","6934818.335","6820857.1984","6712420.9372","6673447.8699","6896878.3261","6766643.6119","6182890.1127","","",
"Namibia","NAM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9253.758332","9207.385979","9176.422526","9377.929972","9481.765763","9357.27887","9201.181877","9866.568484","9865.906991","10653.9439","10749.1234","9356.780006","10009.28121","10492.35731","11087.85112","12383.15622","11726.16591","10319.95991","13237.34331","12644.0574","17621.69514","19168.19369","12346.56113","11600.85457","11658.02501","12318.84188","12376.72675","11616.69332","10788.72919","13560.37867","","",
"New Caledonia","NCL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12825.53035","13289.22617","13780.63359","14436.7844","14934.16942","15520.11484","16296.54901","17016.73038","17819.51095","18528.33762","19006.03069","19851.4084","20639.54081","21541.28372","22399.78963","23298.22364","24227.03104","25429.76163","26650.30783","27988.49122","28101.15571","29122.97411","31160.9543","32934.47349","34640.59799","35844.07658","37526.32325","38958.44011","40817.76548","42749.68305","44795.82741","","",
"Nigeria","NGA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233668.5778","250358.7473","266053.4469","263368.0453","258652.0789","262613.3356","281096.2074","275473.8429","256050.4009","245184.9784","256054.6234","263675.0113","246031.2029","267050.8537","269532.6105","273892.8306","262406.4445","252091.9785","256598.9361","244087.5116","271562.9226","280956.332","284111.8858","296354.0768","306117.3401","299724.3287","307195.0662","311186.0027","320860.8254","332247.0358","322336.5011","","",
"Nicaragua","NIC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9508.018498","8143.887822","9048.723046","9712.34147","10023.93389","9405.06976","9417.948132","10163.9175","10582.58178","11705.80315","12237.58212","12440.47099","12897.86076","13901.26503","13520.8995","13828.50507","14141.44896","14331.73925","14195.11273","14262.56682","14606.29421","15755.22817","16142.03034","16344.61021","17267.95178","18256.21155","18544.33805","18401.06355","18268.13765","18598.08645","18448.51145","","",
"Netherlands","NLD","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205817.5754","210751.0348","210092.4523","214658.8858","214649.8068","217524.8862","228396.5466","220345.8109","220564.436","208283.5005","206297.6914","207331.5018","207149.6259","207092.1178","208834.2779","203063.9173","198420.7132","197907.4734","195227.3733","190160.2349","200804.2066","187637.6544","186021.9823","185684.4457","178496.49","186745.193","187630.899","183624.9553","177770.9977","172216.6275","155912.4883","","",
"Norway","NOR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46087.62826","43463.75169","43651.83695","46086.01965","48002.4944","47942.00004","48085.58552","49826.93074","51092.81645","53074.62071","47470.80042","47733.75149","47266.93883","49302.93647","49605.69565","48582.47524","48903.33578","49228.64167","47915.59298","47509.93508","50072.21256","48984.39785","48622.79297","49358.48472","49413.87239","50089.67668","49555.44922","49218.35839","48529.45976","47609.66673","46116.8172","","",
"Nepal","NPL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21188.03518","21438.52218","21155.38647","21963.88797","22687.41096","23798.53295","24223.31452","24726.54069","25181.06216","26168.75023","26541.08889","26928.59886","26439.36423","26965.4128","27182.28487","27869.13564","27681.78282","27911.02729","29003.61957","30632.21974","31721.86702","32970.22112","34020.98283","34650.88974","36095.41084","36045.56905","39891.57805","43035.48884","45363.09484","44489.74544","45868.55644","","",
"Nauru","NRU","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.235058","130.627324","124.74689","118.736655","115.688921","112.741186","106.489681","106.838175","103.986669","97.935163","92.583658","85.216061","82.648465","73.380869","68.713273","67.245677","48.862382","46.316587","47.170792","45.287497","47.604202","45.066598","47.128994","52.39139","55.753786","59.716183","58.049099","61.494515","59.627431","59.162847","47.328063","","",
"New Zealand","NZL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71127.95079","70788.36702","71627.56003","70819.77054","72291.03527","73531.80476","73931.30603","76455.24045","74778.66578","77035.32441","77211.86374","79897.75436","81063.1493","83584.88145","82969.51427","84374.95409","84525.10732","83401.24961","83368.12502","80493.8501","80643.49163","80100.90182","82553.95054","82181.45126","82810.63762","82190.23208","80796.86373","82414.82108","81806.76913","83180.27228","80158.02583","","",
"OECD members","OED","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14231252.565596","14251817.041598","14275510.476963","14362300.377642","14594597.424496","14774783.097448","15185765.993607","15452744.454145","15438302.474191","15459814.297248","15783600.034665","15772525.687818","15662002.774216","15814076.480108","15992226.404009","15996000.825385","15975643.141809","16165363.884784","15769387.586886","14978619.532467","15501016.87241","15388057.480083","15217875.113229","15202046.152876","15041945.465082","14977539.920107","14881448.200609","14919931.831348","14989264.678458","14621689.908507","13513728.263819","","",
"Oman","OMN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20177.7082","24327.28648","24155.09006","25550.95514","27463.23592","30852.0779","31768.52579","33034.42177","32244.26146","35162.61664","39434.53923","43184.18444","44839.02216","46644.19228","45910.1304","45950.22562","54220.50999","57096.14427","56718.15714","59686.44292","64023.90219","71404.01234","79576.51729","83498.28364","87083.04609","91493.13854","94831.77524","94109.56444","99261.03454","99951.67634","95082.40834","","",
"Other small states","OSS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134510.121675","144773.312882","140586.211122","140510.276526","145977.093778","147669.979463","155746.918098","166026.87461","170105.994861","174258.020141","175477.328794","181914.771302","185495.195473","191522.677026","200605.870348","208768.525185","223508.363009","234423.26076","249273.939111","240606.397814","269260.862452","290353.854893","287686.813419","286852.562292","293747.149245","292244.914049","296741.523385","301862.555866","298604.13997","295415.186355","294175.095755","","",
"Pakistan","PAK","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160495.1617","163979.7929","173601.1777","183167.4197","189780.0489","200605.0413","207742.9642","214405.0043","218193.6724","231241.8531","233585.3354","237055.4256","243433.5506","252859.8902","270309.9867","279294.6422","298656.5236","315898.0102","317305.6294","329561.5845","323172.4462","332269.0769","336413.2706","347984.2431","361321.5768","375636.6688","400203.7366","426734.3012","422019.6189","427522.6496","436608.9225","","",
"Panama","PAN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7768.88704","8261.490814","8935.784788","9192.178262","9480.718636","9684.383888","9674.96258","9614.960372","10686.60046","9836.191956","9922.767248","11304.62567","10579.53359","10768.8473","10852.52252","12521.73034","13049.35742","13061.41851","13162.32269","14745.60657","15393.12455","16486.52187","17186.34788","17164.5288","17600.29831","17486.64482","17681.07532","17283.27162","17297.37902","20588.87322","17231.02452","","",
"Peru","PER","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44386.14919","43271.7677","43934.88901","45018.41181","47389.25642","52297.66664","56018.92157","56965.47011","57732.82254","61955.17727","62721.2921","60783.81423","62642.82627","62452.7187","66494.69603","67705.51406","67464.68605","71287.08464","76320.47982","80432.88721","84787.4463","89039.03353","89212.99587","91156.36111","94868.22585","96579.81659","99281.9726","97009.7592","97101.62001","100394.9369","89865.35382","","",
"Philippines","PHL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95359.11071","95195.93416","97252.12391","102700.3707","109827.9984","121649.3459","130171.1309","138276.7913","131574.1971","137319.0798","138556.8307","137747.0198","139473.1837","142602.2802","146081.8062","147127.4745","140739.1949","146901.0628","150006.0184","152894.7426","158249.7774","160090.2289","165180.2372","176101.2119","183726.7873","192590.656","204105.5615","221322.0186","227857.6762","235302.3833","224971.7625","","",
"Palau","PLW","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.622286","12.95304","210.783794","211.714548","212.545301","211.976055","213.71659","217.157126","219.197661","220.438196","228.478731","233.135957","234.793183","233.65041","236.207636","245.464862","247.904741","243.04462","232.9845","225.124379","235.764258","234.604488","245.044719","245.184949","242.925179","227.065409","236.350104","243.734798","244.919492","252.704186","195.78888","","",
"Papua New Guinea","PNG","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6317.489165","7321.55599","8366.114415","9430.910541","10308.73057","11503.50279","11328.65594","11498.28919","11399.23014","11223.29889","11297.16754","11773.22901","12004.09038","12320.10295","12906.97722","12139.63959","12284.1262","12527.46291","12566.26492","12928.27944","12945.05815","13933.88953","14634.4943","15850.71888","17504.08296","19094.40193","19066.40777","19157.78881","20064.63485","20327.16169","18397.91713","","",
"Poland","POL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422343.8952","420474.6127","410233.629","410789.6678","405649.9483","405438.7558","420193.5214","409786.4052","380940.6563","370345.7137","356692.1414","354133.0927","347723.1045","359244.4313","363465.7299","364880.8723","379241.399","379775.7841","373575.7752","358807.8559","377248.2243","373328.3673","366348.324","360557.2136","347384.6849","350541.6712","361341.4439","374716.3482","372925.7055","355380.9081","338383.8449","","",
"Pre-demographic dividend","PRE","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","854303.746289","844508.797759","898259.041383","936725.389076","1020926.922417","1038564.476246","1070466.011993","1110865.714661","1111933.325408","1098848.646038","1139872.365238","1150562.513765","1154908.749501","1200142.111669","1237805.627563","1277292.077157","1260156.342615","1285164.939125","1331723.216498","1339056.34796","1416745.727435","1453552.248443","1480844.160641","1531700.038667","1564023.954333","1596636.949918","1655175.846674","1674820.250604","1720228.058659","1779665.396366","1760355.749679","","",
"Puerto Rico","PRI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154776.867","147115.6298","132622.9524","123097.6299","111868.5225","102843.1716","90944.85084","86609.64727","79953.98661","84186.87664","87411.18898","90358.71638","87882.89269","89585.91005","91723.68342","95342.67678","97621.07449","84767.18071","92865.68162","76160.38554","73580.61986","59412.86463","60849.24701","50080.81999","53733.95686","47459.54444","50975.94013","77903.97402","74192.7318","79306.40199","76079.90868","","",
"Portugal","PRT","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56208.04725","57938.76274","61976.41863","60886.29031","62793.07151","66557.17775","64867.62361","67266.45173","72410.79367","79157.965","78714.35724","78052.09705","82670.82672","78021.2855","79874.65009","82959.22104","77908.08279","76536.74874","74282.36094","73486.2919","68073.96507","67196.13929","65489.81718","63799.82422","63414.4256","67508.48674","66390.76779","70957.67981","66613.16462","61575.13853","55640.70734","","",
"Paraguay","PRY","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32392.98337","29384.46696","28672.67436","28861.07455","28818.73545","30786.61456","29959.50835","30646.39624","31097.61373","31583.58583","30409.20902","32600.39397","32023.36552","34320.54787","32482.10962","33479.24037","33958.05688","35984.30548","35515.65358","37592.47978","39952.63228","41155.80824","42493.62369","43946.28825","46010.29691","46437.31596","47413.73092","49749.92728","48376.14553","49371.36829","50784.02825","","",
"West Bank and Gaza","PSE","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3410.377462","3480.551516","3967.831268","4106.709422","4220.596477","4389.597491","4475.698044","4495.954196","4498.22665","4498.1386","4522.022652","4772.092681","4626.095309","4808.539139","5133.94277","4904.821078","5070.868606","5147.26273","4900.39046","4852.133688","5219.086014","5221.923414","5219.783817","5385.015118","5002.759516","5021.435017","4927.701644","5193.385468","5359.043595","5487.813719","4707.959644","","",
"Post-demographic dividend","PST","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13995915.485634","13927303.615364","13836621.282662","13800967.148714","13898179.246378","14049549.838361","14340888.750673","14551311.791589","14502505.996283","14539361.06909","14815497.773351","14825986.2729","14704049.701193","14830588.347251","14959745.838735","14909935.895444","14833399.357244","14979356.397261","14577642.242737","13755477.87853","14240009.127916","14106769.765425","13902581.469205","13901580.900388","13706520.489012","13562330.947424","13415478.219991","13381717.066951","13488787.731572","13122423.584843","12085408.326775","","",
"French Polynesia","PYF","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
